Researcher	Researcher_Reactor	Sample_Name	Day	Seq_Tech	MAG_ID	Relative_Abundance
KW	KW_CSTR	Lac_SRT_84	84	Illumina	UW_MP_SPOR1_1	0
KW	KW_CSTR	Lac_SRT_84	84	Illumina	UW_TS_ACET5_1	0.09007432
KW	KW_CSTR	Lac_SRT_84	84	Illumina	UW_TS_BAC1_1	0
KW	KW_CSTR	Lac_SRT_84	84	Illumina	UW_TS_LAC5_1	0
KW	KW_CSTR	Lac_SRT_84	84	Illumina	UW_TS_LEVLAC1_1	0
KW	KW_CSTR	Lac_SRT_84	84	Illumina	UW_TS_LIMLAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_LIMLAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ATO5_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF15_1	0.02640217
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LAC2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LACCAS1_1	0.00571129
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_PED1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_PED2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF3_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_ACET3_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LAC3_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF2_1	0.28936285
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_LEUC1_1	0.019408785
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_LIMLAC2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF10_1	0.025061283
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_LIQLAC1_1	0.037917446
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_ATO2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_ATO3_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_COMLAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_FURLAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_EUB1_2018_genome	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_MEG1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ACID1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BACTE1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_CLOS1_1	13.905853
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_CLOS2_1	0.11704789
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_MEG5_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ACID2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ANA1_1	0.05370961
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_EUB1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_EUB2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_LCO1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LCO2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LCO3_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_LCO1_2018_genome	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ACUT1_1	0.07753659
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_SPH1_1	0.004143119
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_BACIL1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_BURK1_1	0.05379092
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ATO4_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BACIL2_1	0.010342225
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_ACET1_1	0.029134192
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LCO1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BACIL1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_PREV1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_SPH2_1	0.048643723
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_ACET2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ATO2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_BACTE1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_DIAL1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BACIL7_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BACTE7_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_PREV6_1	0.091544114
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_PREV7_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_SELEN1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_BUL1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_PREV1_1	0.09899038
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_ACET1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_COR4	0.03054397
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_COR5	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_LAC1_2018_genome	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_LAC2_2018_genome	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_LAC3_2018_genome	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_LAC5_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_LCO2	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_ACET1_1	0.011570441
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_ATO2_1	0.043333407
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_BIF1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_CLOS2_1	0.012458563
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_LAC2_1	0.004042397
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_LAC3_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_LENLAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_LIGLAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ACT1_1	0.50082886
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ATO3_1	22.476023
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ATO6_1	0.6145756
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BACTE2_1	0.41018236
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BACTE5_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF12_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF14_1	0.02514664
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF16_1	0.3490139
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF5_1	0.06882266
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF8_1	0.021596141
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BURK4_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ENTER1_1	0.94987625
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_LCO2_1	2.3246586
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_MEG1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_MEG3_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_OSCL3_1	0.00434675
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_STREP1_1	0.031736225
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_ACET6_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LACCAS2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LACPLAN1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_PED3_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_PREV2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_ACUT4_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BACIL6_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF4_1	0.06562849
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_LAC1_1	0.003870615
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_LIQLAC2_1	0.060002875
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_BAC2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_CLOS1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_ATO1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_SCHLAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ACT2_1	29.59801
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BURK1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ENTER2_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_PREV4_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LAC6_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_COR2_2018_genome	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_COR3_2018_genome	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	MS_LAC4_2018_genome	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_ACUT1_1	0.1111591
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_DM_ACUT3_1	0.18684968
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BACIL8_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF11_1	0.5507885
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF18_1	0.16121125
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF19_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF7_1	0.10378845
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BIF9_1	1.6742421
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BUL1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_BUL2_1	0.015583675
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_ENTER4_1	0.31974566
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_PREV8_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_SCHLAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_MP_SPOR1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_ACET5_1	0.25164863
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_BAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LAC5_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LEVLAC1_1	0
KW	KW_CSTR	Lac_SRT_97	97	Illumina	UW_TS_LIMLAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_LIMLAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ATO5_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF15_1	0.20949706
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LAC2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LACCAS1_1	0.02259689
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_PED1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_PED2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF3_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_ACET3_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LAC3_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF2_1	1.7123114
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_LEUC1_1	0.14689192
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_LIMLAC2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF10_1	0.13615791
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_LIQLAC1_1	0.013925261
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_ATO2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_ATO3_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_COMLAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_FURLAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_EUB1_2018_genome	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_MEG1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ACID1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BACTE1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_CLOS1_1	5.9500594
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_CLOS2_1	0.05263978
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_MEG5_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ACID2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ANA1_1	0.022383928
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_EUB1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_EUB2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_LCO1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LCO2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LCO3_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_LCO1_2018_genome	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ACUT1_1	0.019185595
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_SPH1_1	0.008388713
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_BACIL1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_BURK1_1	1.3943402
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ATO4_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BACIL2_1	0.018691208
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_ACET1_1	0.09938181
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LCO1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BACIL1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_PREV1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_SPH2_1	0.04346795
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_ACET2_1	0.01764973
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ATO2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_BACTE1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_DIAL1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BACIL7_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BACTE7_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_PREV6_1	0.065545246
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_PREV7_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_SELEN1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_BUL1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_PREV1_1	0.06958063
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_ACET1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_COR4	0.02582304
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_COR5	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_LAC1_2018_genome	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_LAC2_2018_genome	0.014583776
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_LAC3_2018_genome	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_LAC5_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_LCO2	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_ACET1_1	0.03310494
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_ATO2_1	0.03541598
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_BIF1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_CLOS2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_LAC2_1	0.07596007
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_LAC3_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_LENLAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_LIGLAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ACT1_1	0.13079695
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ATO3_1	22.155273
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ATO6_1	0.31478664
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BACTE2_1	0.1813919
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BACTE5_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF12_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF14_1	0.05521893
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF16_1	1.1536506
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF5_1	0.574283
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF8_1	0.025769804
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BURK4_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ENTER1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_LCO2_1	0.5934158
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_MEG1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_MEG3_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_OSCL3_1	0.004847098
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_STREP1_1	0.63703066
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_ACET6_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LACCAS2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LACPLAN1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_PED3_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_PREV2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_ACUT4_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BACIL6_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF4_1	0.8202181
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_LAC1_1	0.07351532
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_LIQLAC2_1	0.02901902
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_BAC2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_CLOS1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_ATO1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_SCHLAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ACT2_1	29.586817
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BURK1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ENTER2_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_PREV4_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LAC6_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_COR2_2018_genome	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_COR3_2018_genome	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	MS_LAC4_2018_genome	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_ACUT1_1	0.09930861
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_DM_ACUT3_1	0.011602315
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BACIL8_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF11_1	5.4616814
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF18_1	0.045968723
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF19_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF7_1	0.32462105
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BIF9_1	1.3321422
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BUL1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_BUL2_1	0.007740906
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_ENTER4_1	4.7866373
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_PREV8_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_SCHLAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_MP_SPOR1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_ACET5_1	0.20036954
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_BAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LAC5_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LEVLAC1_1	0
KW	KW_CSTR	Lac_SRT_108	108	Illumina	UW_TS_LIMLAC1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_DM_LIMLAC1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_ATO5_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_BIF15_1	0.15398668
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_LAC2_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_LACCAS1_1	0.05038091
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_PED1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_PED2_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_BIF3_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_ACET3_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_LAC1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_LAC3_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_BIF2_1	3.966619
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_LEUC1_1	0.23716392
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_DM_LIMLAC2_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_BIF10_1	0.10890884
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_LIQLAC1_1	0.42336902
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_ATO2_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_ATO3_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_COMLAC1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_FURLAC1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	MS_EUB1_2018_genome	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_DM_MEG1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_ACID1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_BACTE1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_CLOS1_1	24.73206
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_CLOS2_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_MEG5_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_ACID2_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_ANA1_1	0.007084432
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_EUB1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_EUB2_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_LCO1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_LCO2_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_LCO3_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	MS_LCO1_2018_genome	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_ACUT1_1	0.005520619
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_SPH1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_DM_BACIL1_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_DM_BURK1_1	0.08021137
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_ATO4_1	0
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_MP_BACIL2_1	0.019310553
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_ACET1_1	0.049121182
KW	KW_CSTR	Lac_SRT_120	120	Illumina	UW_TS_LCO1_1	0
